SU 1702,Екатеринбург,2021-05-05,15:22,Москва,2021-05-07,16:14,Airbus A319,13730
SU 1702,Екатеринбург,2021-05-05,15:22,Нью-Йорк,2021-05-07,15:22,Airbus A319,15171
IB 7270,Нью-Йорк,2021-05-04,15:22,Париж,2021-05-05,03:05,Airbus A319,13004
SU 1702,Киров,2021-05-05,00:50,Москва,2021-05-07,15:50,Boeing 777-300,13431
SU 1903,Киров,2021-05-05,05:30,Москва,2021-05-06,05:30,Boeing 777-400,22867
SU 1701,Лондон,2021-05-06,07:50,Киров,2021-05-07,07:50,Airbus A319,13868
SU 1702,Киров,2021-05-05,03:05,Владивосток,2021-05-07,00:50,Airbus A319,23557
SU 1903,Париж,2021-05-05,03:05,Владивосток,2021-05-06,16:14,Airbus A319,15071
SU 1701,Киров,2021-05-07,00:50,Екатеринбург,2021-05-07,15:22,Airbus A319,23067
IB 7270,Екатеринбург,2021-05-06,00:50,Владивосток,2021-05-06,07:50,Boeing 777-300,9293
SU 1903,Париж,2021-05-04,03:05,Киров,2021-05-05,15:50,Boeing 777-300,14854
SU 1903,Москва,2021-05-04,05:30,Екатеринбург,2021-05-05,15:22,Airbus A319,14515
IB 7270,Москва,2021-05-06,07:50,Нью-Йорк,2021-05-06,16:14,Airbus A319,9376
SU 1903,Киров,2021-05-05,03:05,Лондон,2021-05-06,00:50,Airbus A319,13074
IB 7270,Лондон,2021-05-07,15:22,Киров,2021-05-07,15:50,Airbus A319,15151
SU 1702,Лондон,2021-05-05,00:50,Екатеринбург,2021-05-07,05:30,Boeing 777-300,23329
SU 1903,Киров,2021-05-04,15:50,Париж,2021-05-06,05:30,Boeing 777-400,12616
SU 1903,Екатеринбург,2021-05-04,15:22,Нью-Йорк,2021-05-05,03:05,Airbus A319,23464
SU 1702,Киров,2021-05-04,16:14,Лондон,2021-05-07,15:50,Airbus A319,14383
SU 1903,Владивосток,2021-05-05,05:30,Париж,2021-05-05,05:30,Boeing 777-300,13257
IB 7270,Владивосток,2021-05-04,07:50,Екатеринбург,2021-05-04,16:14,Airbus A319,12924
IB 7270,Нью-Йорк,2021-05-04,15:22,Москва,2021-05-05,16:14,Boeing 777-300,12945
SU 1701,Лондон,2021-05-07,15:50,Париж,2021-05-07,15:50,Boeing 777-400,13197
SU 1903,Киров,2021-05-06,05:30,Париж,2021-05-07,15:50,Boeing 777-300,15101
IB 7270,Киров,2021-05-05,03:05,Париж,2021-05-07,15:50,Boeing 777-300,14516
SU 1701,Екатеринбург,2021-05-04,00:50,Владивосток,2021-05-04,07:50,Boeing 777-300,14981
SU 1903,Екатеринбург,2021-05-05,03:05,Владивосток,2021-05-05,15:50,Boeing 777-300,9051
SU 1903,Нью-Йорк,2021-05-04,16:14,Киров,2021-05-06,00:50,Boeing 777-300,12806
IB 7270,Нью-Йорк,2021-05-06,15:50,Киров,2021-05-07,00:50,Airbus A319,14992
IB 7270,Нью-Йорк,2021-05-05,00:50,Париж,2021-05-05,15:50,Boeing 777-400,8816
SU 1701,Нью-Йорк,2021-05-04,15:22,Москва,2021-05-04,16:14,Airbus A319,13356
SU 1702,Екатеринбург,2021-05-04,05:30,Лондон,2021-05-07,15:50,Boeing 777-300,12843
SU 1701,Лондон,2021-05-07,03:05,Владивосток,2021-05-07,16:14,Boeing 777-300,13409
SU 1701,Нью-Йорк,2021-05-06,05:30,Лондон,2021-05-06,15:22,Boeing 777-300,13088
IB 7270,Екатеринбург,2021-05-04,15:22,Лондон,2021-05-06,05:30,Boeing 777-300,23145
SU 1702,Париж,2021-05-05,07:50,Киров,2021-05-07,00:50,Boeing 777-300,13301
SU 1903,Владивосток,2021-05-06,00:50,Лондон,2021-05-06,00:50,Boeing 777-300,13331
SU 1903,Екатеринбург,2021-05-06,00:50,Киров,2021-05-06,15:22,Airbus A319,13199
SU 1702,Лондон,2021-05-05,15:22,Киров,2021-05-06,05:30,Airbus A319,15212
SU 1701,Екатеринбург,2021-05-05,05:30,Киров,2021-05-07,16:14,Boeing 777-400,23209
SU 1701,Москва,2021-05-05,00:50,Лондон,2021-05-05,15:50,Boeing 777-300,9342
SU 1701,Москва,2021-05-04,15:50,Нью-Йорк,2021-05-06,07:50,Boeing 777-400,12899
IB 7270,Лондон,2021-05-05,05:30,Москва,2021-05-05,16:14,Boeing 777-300,12681
SU 1701,Киров,2021-05-05,15:22,Екатеринбург,2021-05-05,15:50,Boeing 777-300,14862
SU 1903,Киров,2021-05-04,03:05,Нью-Йорк,2021-05-06,15:22,Boeing 777-300,13149
SU 1903,Владивосток,2021-05-04,15:50,Москва,2021-05-05,16:14,Airbus A319,13438
IB 7270,Нью-Йорк,2021-05-04,03:05,Москва,2021-05-07,00:50,Boeing 777-400,9497
SU 1701,Нью-Йорк,2021-05-04,15:50,Париж,2021-05-04,15:50,Boeing 777-300,14867
SU 1903,Париж,2021-05-05,00:50,Нью-Йорк,2021-05-05,16:14,Boeing 777-300,13487
IB 7270,Киров,2021-05-04,15:22,Владивосток,2021-05-06,15:22,Boeing 777-300,8778
IB 7270,Киров,2021-05-07,05:30,Париж,2021-05-07,15:22,Airbus A319,9659
SU 1702,Москва,2021-05-04,16:14,Владивосток,2021-05-07,15:50,Boeing 777-300,22984
IB 7270,Париж,2021-05-05,07:50,Москва,2021-05-06,07:50,Airbus A319,8763
SU 1702,Нью-Йорк,2021-05-05,15:22,Москва,2021-05-07,05:30,Boeing 777-400,23236
SU 1702,Москва,2021-05-05,15:22,Нью-Йорк,2021-05-07,07:50,Airbus A319,23289
IB 7270,Москва,2021-05-04,03:05,Нью-Йорк,2021-05-05,07:50,Airbus A319,8704
SU 1903,Париж,2021-05-04,15:50,Лондон,2021-05-06,00:50,Boeing 777-300,14679
SU 1903,Нью-Йорк,2021-05-04,15:50,Киров,2021-05-07,05:30,Airbus A319,9635
SU 1701,Екатеринбург,2021-05-06,00:50,Москва,2021-05-07,15:50,Boeing 777-400,23208
SU 1903,Киров,2021-05-04,15:22,Екатеринбург,2021-05-06,05:30,Airbus A319,9021
SU 1903,Нью-Йорк,2021-05-04,07:50,Владивосток,2021-05-04,07:50,Boeing 777-300,22999
SU 1903,Екатеринбург,2021-05-04,15:50,Лондон,2021-05-06,07:50,Airbus A319,22974
SU 1702,Париж,2021-05-04,16:14,Киров,2021-05-06,05:30,Airbus A319,13265
SU 1702,Киров,2021-05-07,05:30,Лондон,2021-05-07,16:14,Boeing 777-300,13970
SU 1701,Киров,2021-05-04,03:05,Лондон,2021-05-07,00:50,Boeing 777-400,13402
IB 7270,Париж,2021-05-05,15:22,Владивосток,2021-05-07,07:50,Boeing 777-400,15278
SU 1903,Лондон,2021-05-05,03:05,Екатеринбург,2021-05-07,03:05,Boeing 777-300,9634
SU 1702,Москва,2021-05-07,16:14,Нью-Йорк,2021-05-07,16:14,Boeing 777-300,22923
SU 1903,Москва,2021-05-06,03:05,Владивосток,2021-05-07,07:50,Boeing 777-400,8933
SU 1903,Париж,2021-05-06,07:50,Киров,2021-05-07,03:05,Airbus A319,8798
IB 7270,Лондон,2021-05-06,07:50,Нью-Йорк,2021-05-07,16:14,Boeing 777-400,14348
IB 7270,Нью-Йорк,2021-05-04,15:22,Екатеринбург,2021-05-07,03:05,Boeing 777-400,13168
SU 1903,Лондон,2021-05-06,05:30,Киров,2021-05-07,07:50,Boeing 777-300,22693
SU 1903,Лондон,2021-05-04,15:22,Екатеринбург,2021-05-04,16:14,Airbus A319,14581
SU 1701,Владивосток,2021-05-06,00:50,Екатеринбург,2021-05-06,15:22,Boeing 777-400,13286
SU 1702,Лондон,2021-05-04,16:14,Екатеринбург,2021-05-07,16:14,Airbus A319,8975
IB 7270,Париж,2021-05-04,00:50,Владивосток,2021-05-06,07:50,Airbus A319,13295
SU 1702,Лондон,2021-05-06,15:22,Владивосток,2021-05-07,07:50,Airbus A319,15225
SU 1702,Киров,2021-05-04,03:05,Лондон,2021-05-05,00:50,Boeing 777-300,8695
SU 1903,Владивосток,2021-05-04,03:05,Нью-Йорк,2021-05-07,15:50,Boeing 777-400,8770
SU 1701,Москва,2021-05-05,15:50,Нью-Йорк,2021-05-07,03:05,Airbus A319,8966
IB 7270,Париж,2021-05-05,16:14,Киров,2021-05-07,00:50,Boeing 777-400,8696
IB 7270,Екатеринбург,2021-05-04,07:50,Киров,2021-05-07,15:50,Boeing 777-400,9164
IB 7270,Екатеринбург,2021-05-05,15:22,Киров,2021-05-05,15:22,Airbus A319,12976
SU 1701,Екатеринбург,2021-05-05,03:05,Париж,2021-05-07,03:05,Boeing 777-300,13935
IB 7270,Екатеринбург,2021-05-05,15:22,Киров,2021-05-07,15:50,Boeing 777-400,23602
SU 1702,Киров,2021-05-06,15:22,Екатеринбург,2021-05-07,05:30,Airbus A319,15287
SU 1702,Екатеринбург,2021-05-04,15:50,Владивосток,2021-05-05,03:05,Boeing 777-400,9529
SU 1903,Владивосток,2021-05-05,03:05,Екатеринбург,2021-05-07,07:50,Boeing 777-400,22851
IB 7270,Москва,2021-05-06,15:22,Екатеринбург,2021-05-07,07:50,Boeing 777-400,13123
SU 1701,Нью-Йорк,2021-05-06,00:50,Москва,2021-05-07,00:50,Boeing 777-400,13476
IB 7270,Владивосток,2021-05-06,16:14,Москва,2021-05-07,15:22,Boeing 777-300,23270
SU 1701,Лондон,2021-05-04,03:05,Киров,2021-05-04,07:50,Boeing 777-300,13118
SU 1702,Париж,2021-05-06,05:30,Екатеринбург,2021-05-06,05:30,Airbus A319,9303
SU 1903,Нью-Йорк,2021-05-05,00:50,Лондон,2021-05-05,00:50,Airbus A319,13638
SU 1701,Москва,2021-05-05,00:50,Париж,2021-05-05,15:50,Boeing 777-300,22901
SU 1701,Нью-Йорк,2021-05-07,03:05,Екатеринбург,2021-05-07,05:30,Boeing 777-400,9046
SU 1903,Киров,2021-05-05,05:30,Нью-Йорк,2021-05-05,15:50,Boeing 777-400,23584
SU 1903,Владивосток,2021-05-04,15:22,Киров,2021-05-07,05:30,Boeing 777-300,23221
SU 1701,Владивосток,2021-05-04,16:14,Москва,2021-05-07,15:50,Boeing 777-400,9029
SU 1903,Владивосток,2021-05-05,00:50,Париж,2021-05-05,15:22,Boeing 777-300,22863
SU 1702,Екатеринбург,2021-05-04,07:50,Нью-Йорк,2021-05-05,03:05,Boeing 777-400,9128
SU 1701,Киров,2021-05-04,00:50,Владивосток,2021-05-06,00:50,Boeing 777-400,14892
SU 1701,Киров,2021-05-04,00:50,Лондон,2021-05-05,15:22,Boeing 777-300,14570
SU 1702,Москва,2021-05-04,00:50,Киров,2021-05-05,15:22,Airbus A319,8838
SU 1701,Москва,2021-05-07,05:30,Екатеринбург,2021-05-07,07:50,Boeing 777-300,12668
SU 1702,Владивосток,2021-05-05,03:05,Нью-Йорк,2021-05-07,05:30,Boeing 777-400,22648
SU 1702,Екатеринбург,2021-05-04,15:50,Париж,2021-05-05,05:30,Boeing 777-400,8677
IB 7270,Нью-Йорк,2021-05-04,03:05,Владивосток,2021-05-07,07:50,Airbus A319,23121
SU 1903,Москва,2021-05-04,16:14,Владивосток,2021-05-06,16:14,Airbus A319,13302
SU 1903,Киров,2021-05-04,03:05,Екатеринбург,2021-05-04,15:50,Boeing 777-400,9388
SU 1701,Киров,2021-05-05,15:22,Нью-Йорк,2021-05-07,15:50,Airbus A319,13214
SU 1701,Нью-Йорк,2021-05-04,05:30,Екатеринбург,2021-05-07,15:22,Boeing 777-400,14490
IB 7270,Москва,2021-05-05,00:50,Екатеринбург,2021-05-06,00:50,Boeing 777-400,13125
SU 1702,Париж,2021-05-04,07:50,Лондон,2021-05-05,03:05,Airbus A319,9039
SU 1903,Екатеринбург,2021-05-05,15:50,Москва,2021-05-06,15:22,Boeing 777-300,9407
SU 1702,Париж,2021-05-07,00:50,Лондон,2021-05-07,07:50,Boeing 777-400,14424
SU 1702,Нью-Йорк,2021-05-04,15:22,Киров,2021-05-05,05:30,Airbus A319,13708
IB 7270,Москва,2021-05-04,15:50,Париж,2021-05-05,15:22,Airbus A319,13111
SU 1903,Лондон,2021-05-06,00:50,Екатеринбург,2021-05-06,00:50,Airbus A319,13570
SU 1701,Москва,2021-05-05,15:22,Екатеринбург,2021-05-07,05:30,Boeing 777-300,22730
IB 7270,Киров,2021-05-04,15:22,Владивосток,2021-05-07,03:05,Airbus A319,13113
SU 1701,Екатеринбург,2021-05-05,15:22,Москва,2021-05-06,05:30,Boeing 777-400,15225
IB 7270,Екатеринбург,2021-05-06,00:50,Париж,2021-05-06,00:50,Airbus A319,13912
SU 1701,Киров,2021-05-06,07:50,Москва,2021-05-07,00:50,Boeing 777-300,23263
SU 1903,Москва,2021-05-05,00:50,Киров,2021-05-07,16:14,Boeing 777-300,14689
SU 1701,Владивосток,2021-05-06,16:14,Лондон,2021-05-07,07:50,Airbus A319,13184
SU 1702,Киров,2021-05-05,15:22,Лондон,2021-05-05,15:22,Boeing 777-300,13401
IB 7270,Лондон,2021-05-04,07:50,Киров,2021-05-06,05:30,Airbus A319,22905
IB 7270,Нью-Йорк,2021-05-04,15:50,Лондон,2021-05-06,15:50,Boeing 777-400,14561
SU 1701,Нью-Йорк,2021-05-04,15:50,Париж,2021-05-07,07:50,Airbus A319,13714
SU 1702,Екатеринбург,2021-05-04,15:22,Киров,2021-05-07,00:50,Boeing 777-300,23182
IB 7270,Киров,2021-05-04,15:50,Владивосток,2021-05-05,15:50,Boeing 777-300,13814
SU 1701,Нью-Йорк,2021-05-06,07:50,Париж,2021-05-07,03:05,Boeing 777-400,14666
SU 1903,Екатеринбург,2021-05-04,07:50,Киров,2021-05-06,00:50,Boeing 777-400,12576
SU 1702,Екатеринбург,2021-05-05,03:05,Владивосток,2021-05-06,03:05,Boeing 777-300,13901
IB 7270,Екатеринбург,2021-05-05,16:14,Лондон,2021-05-06,16:14,Airbus A319,22829
SU 1903,Москва,2021-05-05,07:50,Париж,2021-05-06,05:30,Boeing 777-400,13937
SU 1701,Лондон,2021-05-05,00:50,Владивосток,2021-05-06,15:50,Airbus A319,12999
SU 1701,Киров,2021-05-05,15:22,Екатеринбург,2021-05-07,00:50,Airbus A319,23233
SU 1701,Владивосток,2021-05-05,07:50,Париж,2021-05-07,16:14,Airbus A319,15231
IB 7270,Владивосток,2021-05-04,16:14,Лондон,2021-05-05,16:14,Boeing 777-300,13255
IB 7270,Париж,2021-05-05,03:05,Лондон,2021-05-07,07:50,Boeing 777-400,8704
SU 1701,Киров,2021-05-04,15:50,Москва,2021-05-06,05:30,Boeing 777-300,12988
SU 1701,Киров,2021-05-04,07:50,Москва,2021-05-04,15:22,Airbus A319,13618
SU 1702,Москва,2021-05-06,07:50,Киров,2021-05-07,03:05,Airbus A319,23188
SU 1903,Владивосток,2021-05-05,03:05,Нью-Йорк,2021-05-05,16:14,Boeing 777-300,15039
SU 1702,Лондон,2021-05-05,15:22,Владивосток,2021-05-07,15:22,Airbus A319,13036
IB 7270,Париж,2021-05-05,16:14,Нью-Йорк,2021-05-07,15:50,Airbus A319,9409
SU 1702,Лондон,2021-05-06,05:30,Нью-Йорк,2021-05-07,15:50,Boeing 777-400,13603
SU 1702,Париж,2021-05-06,07:50,Екатеринбург,2021-05-07,00:50,Airbus A319,12831
SU 1903,Лондон,2021-05-06,07:50,Владивосток,2021-05-07,16:14,Boeing 777-300,14931
SU 1903,Лондон,2021-05-06,16:14,Нью-Йорк,2021-05-07,03:05,Boeing 777-300,13798
SU 1903,Киров,2021-05-06,00:50,Париж,2021-05-06,15:22,Boeing 777-300,14787
SU 1701,Лондон,2021-05-05,00:50,Киров,2021-05-07,03:05,Boeing 777-400,12562
IB 7270,Лондон,2021-05-04,16:14,Екатеринбург,2021-05-07,00:50,Boeing 777-400,8890
SU 1903,Москва,2021-05-05,15:22,Владивосток,2021-05-07,03:05,Boeing 777-300,22838
SU 1903,Москва,2021-05-06,15:22,Лондон,2021-05-07,07:50,Boeing 777-400,9357
IB 7270,Нью-Йорк,2021-05-04,03:05,Лондон,2021-05-04,03:05,Boeing 777-300,15125
SU 1701,Екатеринбург,2021-05-04,07:50,Москва,2021-05-06,05:30,Boeing 777-300,9135
SU 1903,Владивосток,2021-05-04,03:05,Лондон,2021-05-05,15:50,Boeing 777-300,13699
SU 1702,Екатеринбург,2021-05-04,15:50,Нью-Йорк,2021-05-06,07:50,Boeing 777-300,13193
SU 1903,Париж,2021-05-06,15:50,Екатеринбург,2021-05-07,15:22,Boeing 777-400,8892
SU 1903,Нью-Йорк,2021-05-05,05:30,Киров,2021-05-06,15:22,Boeing 777-300,13307
SU 1702,Киров,2021-05-05,15:22,Екатеринбург,2021-05-06,07:50,Airbus A319,13117
IB 7270,Париж,2021-05-07,15:22,Екатеринбург,2021-05-07,15:22,Airbus A319,9665
SU 1701,Москва,2021-05-06,15:22,Екатеринбург,2021-05-07,16:14,Boeing 777-300,23610
SU 1701,Екатеринбург,2021-05-05,05:30,Киров,2021-05-07,03:05,Airbus A319,13347
SU 1903,Париж,2021-05-05,03:05,Нью-Йорк,2021-05-05,15:22,Boeing 777-300,13892
SU 1701,Париж,2021-05-04,03:05,Москва,2021-05-07,15:22,Boeing 777-400,22695
SU 1903,Париж,2021-05-05,07:50,Владивосток,2021-05-06,05:30,Boeing 777-400,14883
SU 1903,Лондон,2021-05-04,07:50,Москва,2021-05-06,07:50,Boeing 777-300,14596
SU 1701,Екатеринбург,2021-05-06,00:50,Владивосток,2021-05-07,16:14,Boeing 777-300,13758
SU 1903,Москва,2021-05-04,16:14,Париж,2021-05-05,16:14,Boeing 777-300,23240
IB 7270,Москва,2021-05-04,15:22,Киров,2021-05-04,15:50,Boeing 777-400,22645
SU 1701,Нью-Йорк,2021-05-04,03:05,Екатеринбург,2021-05-07,07:50,Boeing 777-400,13125
IB 7270,Киров,2021-05-05,15:22,Лондон,2021-05-06,00:50,Boeing 777-300,13483
IB 7270,Лондон,2021-05-04,16:14,Киров,2021-05-06,00:50,Boeing 777-400,13924
SU 1903,Париж,2021-05-05,00:50,Екатеринбург,2021-05-05,07:50,Airbus A319,13015
IB 7270,Лондон,2021-05-05,16:14,Нью-Йорк,2021-05-06,05:30,Boeing 777-300,23302
SU 1702,Нью-Йорк,2021-05-05,15:50,Владивосток,2021-05-06,15:22,Boeing 777-300,13379
SU 1903,Лондон,2021-05-07,03:05,Париж,2021-05-07,15:22,Airbus A319,15144
IB 7270,Лондон,2021-05-04,00:50,Владивосток,2021-05-07,03:05,Boeing 777-400,13083
SU 1701,Нью-Йорк,2021-05-05,15:50,Владивосток,2021-05-06,15:22,Boeing 777-400,13776
SU 1903,Лондон,2021-05-05,07:50,Москва,2021-05-05,15:22,Boeing 777-400,13179
SU 1702,Екатеринбург,2021-05-04,15:50,Париж,2021-05-05,05:30,Airbus A319,13436
SU 1903,Киров,2021-05-05,07:50,Москва,2021-05-07,05:30,Airbus A319,8758
IB 7270,Киров,2021-05-06,00:50,Екатеринбург,2021-05-06,07:50,Boeing 777-400,14568
SU 1701,Нью-Йорк,2021-05-06,15:22,Париж,2021-05-06,15:50,Boeing 777-400,12918
IB 7270,Екатеринбург,2021-05-04,00:50,Лондон,2021-05-04,00:50,Boeing 777-300,12935
SU 1903,Киров,2021-05-06,15:50,Нью-Йорк,2021-05-06,15:50,Boeing 777-300,13770
SU 1701,Екатеринбург,2021-05-04,15:50,Киров,2021-05-04,16:14,Boeing 777-300,14464
SU 1702,Владивосток,2021-05-04,05:30,Екатеринбург,2021-05-07,05:30,Boeing 777-300,8838
IB 7270,Киров,2021-05-04,05:30,Лондон,2021-05-06,15:50,Airbus A319,13026
SU 1903,Владивосток,2021-05-04,07:50,Москва,2021-05-07,05:30,Boeing 777-400,12628
SU 1702,Владивосток,2021-05-04,15:50,Лондон,2021-05-05,15:50,Boeing 777-300,13128
SU 1903,Париж,2021-05-06,15:22,Нью-Йорк,2021-05-07,15:50,Airbus A319,23595
SU 1702,Киров,2021-05-05,03:05,Москва,2021-05-07,15:50,Airbus A319,9392
IB 7270,Париж,2021-05-05,15:50,Екатеринбург,2021-05-07,00:50,Boeing 777-400,22950
SU 1701,Киров,2021-05-05,07:50,Москва,2021-05-07,07:50,Airbus A319,23249
SU 1701,Екатеринбург,2021-05-07,07:50,Киров,2021-05-07,16:14,Boeing 777-400,13209
SU 1903,Киров,2021-05-05,00:50,Москва,2021-05-05,07:50,Boeing 777-300,13407
SU 1903,Владивосток,2021-05-06,03:05,Екатеринбург,2021-05-07,03:05,Boeing 777-400,23067
SU 1702,Екатеринбург,2021-05-07,05:30,Нью-Йорк,2021-05-07,05:30,Boeing 777-300,13347
SU 1702,Париж,2021-05-05,05:30,Москва,2021-05-06,15:22,Airbus A319,14551
SU 1702,Нью-Йорк,2021-05-04,16:14,Лондон,2021-05-06,05:30,Boeing 777-400,14736
IB 7270,Владивосток,2021-05-04,00:50,Екатеринбург,2021-05-04,16:14,Boeing 777-300,13944
SU 1701,Лондон,2021-05-04,07:50,Киров,2021-05-07,15:50,Airbus A319,13634
SU 1903,Киров,2021-05-04,00:50,Лондон,2021-05-05,16:14,Airbus A319,12741
SU 1903,Париж,2021-05-05,03:05,Владивосток,2021-05-07,05:30,Boeing 777-400,9588
IB 7270,Нью-Йорк,2021-05-05,16:14,Лондон,2021-05-06,03:05,Boeing 777-400,12939
SU 1903,Киров,2021-05-04,00:50,Нью-Йорк,2021-05-05,05:30,Airbus A319,14843
SU 1701,Владивосток,2021-05-05,15:22,Париж,2021-05-06,05:30,Boeing 777-300,13062
SU 1701,Киров,2021-05-05,00:50,Париж,2021-05-06,00:50,Airbus A319,8791
SU 1702,Екатеринбург,2021-05-04,03:05,Лондон,2021-05-04,03:05,Boeing 777-300,9382
SU 1903,Лондон,2021-05-05,00:50,Москва,2021-05-07,15:22,Airbus A319,8752
SU 1701,Лондон,2021-05-05,16:14,Нью-Йорк,2021-05-06,15:50,Boeing 777-400,14842
SU 1903,Нью-Йорк,2021-05-07,05:30,Париж,2021-05-07,15:22,Boeing 777-300,14734
SU 1702,Екатеринбург,2021-05-04,15:22,Киров,2021-05-05,15:22,Airbus A319,23461
SU 1702,Нью-Йорк,2021-05-04,03:05,Киров,2021-05-05,15:50,Airbus A319,13346
SU 1903,Москва,2021-05-04,15:22,Нью-Йорк,2021-05-04,15:22,Boeing 777-400,22929
IB 7270,Владивосток,2021-05-07,00:50,Киров,2021-05-07,00:50,Airbus A319,14939
SU 1702,Москва,2021-05-05,03:05,Владивосток,2021-05-06,15:22,Airbus A319,9159
SU 1702,Нью-Йорк,2021-05-04,00:50,Киров,2021-05-06,15:22,Boeing 777-400,9191
SU 1903,Екатеринбург,2021-05-04,07:50,Лондон,2021-05-06,15:22,Boeing 777-400,13175
SU 1701,Париж,2021-05-04,07:50,Екатеринбург,2021-05-05,00:50,Airbus A319,9412
IB 7270,Нью-Йорк,2021-05-06,16:14,Лондон,2021-05-07,16:14,Airbus A319,9524
IB 7270,Владивосток,2021-05-04,07:50,Париж,2021-05-07,03:05,Boeing 777-400,8828
SU 1702,Нью-Йорк,2021-05-05,16:14,Лондон,2021-05-07,03:05,Boeing 777-400,9557
SU 1903,Нью-Йорк,2021-05-06,16:14,Екатеринбург,2021-05-07,03:05,Boeing 777-300,23624
SU 1702,Москва,2021-05-04,15:50,Киров,2021-05-06,07:50,Airbus A319,13762
SU 1903,Париж,2021-05-04,15:50,Москва,2021-05-06,05:30,Boeing 777-300,22967
SU 1702,Владивосток,2021-05-05,05:30,Париж,2021-05-06,16:14,Boeing 777-300,13013
SU 1701,Нью-Йорк,2021-05-07,00:50,Париж,2021-05-07,07:50,Boeing 777-300,13919
SU 1702,Москва,2021-05-04,16:14,Киров,2021-05-05,07:50,Airbus A319,13963
IB 7270,Владивосток,2021-05-04,07:50,Париж,2021-05-05,07:50,Boeing 777-400,9318
IB 7270,Екатеринбург,2021-05-05,07:50,Владивосток,2021-05-05,16:14,Boeing 777-300,13088
SU 1903,Екатеринбург,2021-05-04,03:05,Москва,2021-05-07,15:50,Airbus A319,14424
IB 7270,Москва,2021-05-05,07:50,Париж,2021-05-07,00:50,Boeing 777-300,13872
SU 1702,Киров,2021-05-05,16:14,Екатеринбург,2021-05-06,00:50,Airbus A319,8808
IB 7270,Москва,2021-05-05,03:05,Нью-Йорк,2021-05-07,00:50,Airbus A319,15113
IB 7270,Киров,2021-05-05,15:50,Владивосток,2021-05-06,00:50,Airbus A319,12609
SU 1702,Екатеринбург,2021-05-04,05:30,Киров,2021-05-04,15:22,Boeing 777-400,12748
SU 1702,Киров,2021-05-04,03:05,Нью-Йорк,2021-05-06,15:50,Boeing 777-400,9349
SU 1701,Нью-Йорк,2021-05-06,07:50,Париж,2021-05-07,05:30,Airbus A319,22646
IB 7270,Владивосток,2021-05-04,05:30,Екатеринбург,2021-05-04,15:22,Boeing 777-300,15293
SU 1702,Киров,2021-05-04,07:50,Екатеринбург,2021-05-07,15:22,Boeing 777-300,23003
IB 7270,Лондон,2021-05-05,05:30,Париж,2021-05-06,07:50,Boeing 777-300,14902
SU 1701,Лондон,2021-05-04,03:05,Екатеринбург,2021-05-04,07:50,Boeing 777-400,15316
IB 7270,Екатеринбург,2021-05-04,03:05,Париж,2021-05-05,03:05,Boeing 777-400,13511
SU 1903,Владивосток,2021-05-05,15:50,Киров,2021-05-06,15:50,Boeing 777-400,8755
SU 1903,Лондон,2021-05-04,16:14,Москва,2021-05-05,15:50,Boeing 777-400,13473
SU 1903,Нью-Йорк,2021-05-05,03:05,Екатеринбург,2021-05-06,03:05,Boeing 777-400,23282
SU 1701,Нью-Йорк,2021-05-06,03:05,Москва,2021-05-07,05:30,Boeing 777-300,15221
SU 1701,Москва,2021-05-07,00:50,Екатеринбург,2021-05-07,16:14,Boeing 777-300,13839
IB 7270,Киров,2021-05-06,05:30,Лондон,2021-05-06,16:14,Boeing 777-300,23095
SU 1702,Париж,2021-05-05,15:50,Киров,2021-05-07,03:05,Boeing 777-400,13632
IB 7270,Лондон,2021-05-06,00:50,Москва,2021-05-07,15:22,Boeing 777-400,23575
IB 7270,Владивосток,2021-05-05,03:05,Киров,2021-05-07,05:30,Boeing 777-300,12772
SU 1701,Нью-Йорк,2021-05-05,05:30,Екатеринбург,2021-05-07,15:22,Boeing 777-400,14935
SU 1903,Париж,2021-05-04,15:50,Лондон,2021-05-05,00:50,Airbus A319,13896
SU 1701,Киров,2021-05-04,16:14,Владивосток,2021-05-05,07:50,Boeing 777-400,13263
SU 1903,Москва,2021-05-04,07:50,Владивосток,2021-05-04,15:50,Airbus A319,8990
IB 7270,Париж,2021-05-06,00:50,Нью-Йорк,2021-05-06,00:50,Boeing 777-300,23316
SU 1701,Лондон,2021-05-06,00:50,Екатеринбург,2021-05-06,16:14,Airbus A319,23427
SU 1701,Лондон,2021-05-04,16:14,Париж,2021-05-06,07:50,Airbus A319,13920
IB 7270,Москва,2021-05-06,00:50,Киров,2021-05-06,07:50,Airbus A319,15225
SU 1702,Париж,2021-05-06,07:50,Киров,2021-05-06,15:50,Boeing 777-400,14820
SU 1701,Москва,2021-05-04,07:50,Киров,2021-05-05,15:50,Boeing 777-400,13354
SU 1903,Москва,2021-05-05,15:22,Киров,2021-05-06,15:22,Boeing 777-300,13421
SU 1701,Киров,2021-05-05,15:22,Лондон,2021-05-05,15:50,Boeing 777-300,15002
SU 1701,Киров,2021-05-04,15:50,Владивосток,2021-05-07,16:14,Boeing 777-300,13386
IB 7270,Лондон,2021-05-05,15:22,Париж,2021-05-05,15:50,Boeing 777-300,14657
SU 1702,Москва,2021-05-06,05:30,Париж,2021-05-07,05:30,Boeing 777-300,22638
SU 1903,Москва,2021-05-05,07:50,Лондон,2021-05-06,15:22,Boeing 777-400,12712
SU 1701,Лондон,2021-05-05,07:50,Киров,2021-05-07,15:22,Airbus A319,9108
